"index","Name","Clinic","Hospital","ST","VAC","Latitude","Longitude","Address","Contact","State"
1118,"Klinik Dr Ng",1,0,1,0,"","","Tingkat Bawah, No 16, Jalan Bunga Loceng Kuning, Sungai Besar Sentral, 45300 Sungai Besar, Selangor","","Selangor"
1119,"Klinik Utama",1,0,1,0,"","","No 64, Jalan Tengku Badar, 42000 Port Klang, Selangor","","Selangor"
1120,"Klinik Mediviron Rimbayu",1,0,1,0,"","","41, Jalan Flora 2/2, Bandar Rimbayu, 42500 Telok Panglima Garang, Selangor","","Selangor"
1121,"Klinik Mediviron Seksyen U3, Subang Perdana",1,0,1,0,"","","No. 13, Jalan Dinar E U3/E, Taman Subang Perdana, Seksyen U3, 40150 Shah Alam, Selangor","","Selangor"
1122,"Klinik Syifa Cawangan Bandar Puteri Bangi",1,0,1,0,"","","No 15, Jalan Puteri 2A/1, Bandar Puteri Bangi, 43000 Kajang, Selangor","","Selangor"
1123,"Poliklinik Damai Emergency",1,0,1,0,"","","12A, Jalan Kajang Mewah 3, Taman Kajang Mewah, 43000 Kajang, Selangor","","Selangor"
1124,"Poliklinik Medi-Nur",1,0,1,0,"","","No 5 Gf, Jalan Sp 1/1, Bandar Saujana Putra, 42610 Jenjarom, Selangor","","Selangor"
1125,"Klinik Nurcahaya",1,0,1,0,"","","No 3, Jalan Puteri 2A/8, Bandar Puteri Bangi, 43000 Kajang, Selangor","","Selangor"
1126,"Klinik & Surgeri Reven",1,0,1,0,"","","No. 19, Jalan Sungai Kapar Indah 3K, Batu 6, Jalan Kapar, 42200 Klang, Selangor","","Selangor"
1127,"Poliklinik Syifa & Surgeri",1,0,1,0,"","","No. 13, Jalan Cempaka 1, Taman Cempaka, Bandar Baru Serendah, 48200 Serendah, Selangor","","Selangor"
1128,"Klinik Siti",1,0,1,0,"","","No. 21, (Tingkat Bawah), Jalan Wira 2, Taman Perwira, 42500 Telok Panglima Garang, Selangor","","Selangor"
1129,"Liew Clinic",1,0,1,0,"","","B-2-18, Block Bougainvillea, 10 Boulevard, Lebuhraya Sprint, Pju 6A, 47400 Petaling Jaya, Selangor","","Selangor"
1130,"Klinik Thaqif",1,0,1,0,"","","No. 9-1, Jalan Impian Mahkota 1, Saujana Impian, 43000 Kajang, Selangor","","Selangor"
1131,"Klinik Medilink",1,0,1,0,"","","Lot G 03, Ground Floor, Tower B, Pj City Development, No. 15A, Jalan 219, Seksyen 51A, 46100 Petaling Jaya, Selangor","","Selangor"
1132,"U.N.I Klinik",1,0,1,0,"","","E-01-07, Sunway Geo Avenue, Jalan Lagoon Selatan, Bandar Sunway, 47500 Subang Jaya, Selangor","","Selangor"
1133,"Calla Clinic",1,0,1,0,"","","A-G-03A, Connection Commercila, Persiaran Irc 3, Ioi Resort City, Putrajaya, 62502 Sepang, Selangor","","Selangor"
1135,"U.N.I Klinik",1,0,1,0,"","","No 19G, Jalan Anggerik Aranda Bg 31/Bg, 40460 Kota Kemuning, Selangor","","Selangor"
1136,"Klinik Utara",1,0,1,0,"","","No 58, Jalan Permai 1B, Taman Pendamaran Permai, 42000 Pelabuhan Klang, Selangor","","Selangor"
1137,"Klinik Utara",1,0,1,0,"","","Lot 2108, Jalan Masjid, Batu 9, Kampung Kebun Baru, 42500 Telok Panglima Garang, Selangor","","Selangor"
1138,"Klinik Mediviron Batu Belah",1,0,1,0,"","","No 20 (Gf), Jalan Pauh Kijang 3/Ku3, Batu Belah, 41050 Klang, Selangor","","Selangor"
1139,"Klinik Lucky",1,0,1,0,"","","29, Jalan Haji Abdul Samad, 42200 Kapar, Selangor","","Selangor"
1140,"Klinik Aurora",1,0,1,0,"","","No. 38, (Tingkat Bawah), Jalan Sungai Burung Y 32/Y, Bukit Rimau, 40460 Shah Alam, Selangor","","Selangor"
1142,"Klinik Nayanika Sdn Bhd",1,0,1,0,"","","No. 47, Jalan Anggerik Vanilla N 31/N, Kota Kemuning, 40460 Shah Alam, Selangor","","Selangor"
1143,"Aoi Family Clinic",1,0,1,0,"","","C-G-03, Capital 3, Oasis Square, No 2, Jalan Pju 1A/7A, Ara Damansara, 47301 Petaling Jaya, Selangor","","Selangor"
1144,"Klinik Mediviron",1,0,1,0,"","","No. 3, Jalan Nirwana 1, Taman Nirwana, 68000 Ampang, Selangor","","Selangor"
1145,"Klinik Mediviron",1,0,1,0,"","","No. 13, Awf 2, Ampang Waterfront, 68000 Ampang, Selangor","","Selangor"
1146,"Klinik Amar 24 Jam",1,0,1,0,"","","No. 13G, Jalan Orkid 1A, Sek Bs 2, Bukit Sentosa, 48300 Rawang, Selangor","","Selangor"
1147,"Poliklinik Dr Azhar Dan Rakan-Rakan",1,0,1,0,"","","No 40, Jalan Peninsula Utama 1, Peninsula Park, 45000 Kuala Selangor, Selangor","","Selangor"
1148,"Klinik Maha",1,0,1,0,"","","Lot 1658B, Jalan Besar, Sungai Ramal Dalam, 43000 Kajang, Selangor","","Selangor"
1149,"Qualitas Health Klinik Sunsuria",1,0,1,0,"","","No 17, Jalan Bazar P U8/P, Bukit Jelutong Shah Alam, 40150 Shah Alam, Selangor","","Selangor"
1150,"Poliklinik An-Nur @ Reko Sentral",1,0,1,0,"","","No. 32, Jalan Reko Sentral, 43000 Kajang, Selangor","","Selangor"
1151,"Klinik Amal Muhajir",1,0,1,0,"","","No G-12, Jalan Sp 5/2, Taman Serdang Perdana, Sek 5, 43300 Seri Kembangan, Selangor","","Selangor"
1152,"Poliklinik Supreme Medic Dr. V Thilagavathy, Md.",1,0,1,0,"","","36, Jalan Indah 2/8, Taman University Indah, 43300 Seri Kembangan, Selangor","","Selangor"
1153,"Klinik Nor Azian",1,0,1,0,"","","No. 5 & 7, Jalan Sri Sarawak 20B, Taman Sri Andalas, 41200 Klang, Selangor","","Selangor"
1154,"Klinik Dr. Jega",1,0,1,0,"","","No. 10, Lorong Sanggul 1-E, Bandar Puteri Klang, 41200 Klang, Selangor","","Selangor"
1155,"Klinik Saujana",1,0,1,0,"","","No. 6-A, Lorong Elmina 1, Sungai Buloh Country Resort, 47000 Sungai Buloh, Selangor","","Selangor"
1156,"Klinik Angelmedic",1,0,1,0,"","","No. 23, Jalan Seksyen 3/2, Taman Kajang Utama 43000 Kajang, Selangor","","Selangor"
1157,"Poliklinik Mymedik",1,0,1,0,"","","A-G-1, Decentrum Mall, Jalan Ikram-Uniten, Taman Unipark Suria, 43000 Kajang, Selangor","","Selangor"
1158,"Poliklinik Mymedik",1,0,1,0,"","","No. 8, Jalan Pu 7/2, Pusat Bandar Puchong Utama, 47140 Puchong, Selangor","","Selangor"
1159,"Poliklinik Ikhwan",1,0,1,0,"","","No. 17, Lorong Naluri Sukma, B8/8, Seksyen 8, Puncak Alam, 45010 Kuala Selangor, Selangor","","Selangor"
1160,"Klinik Sri Kinrara",1,0,1,0,"","","No. 5, Wisma Imej, Jalan Bk 5A/2, Bandar Kinrara, 47100 Puchong, Selangor","","Selangor"
1161,"Subang Polyclinic Sdn. Bhd.",1,0,1,0,"","","No. 3, Jalan Ss 15/4B, 47500 Subang Jaya, Selangor","","Selangor"
1162,"Charlotte Chia Clinic",1,0,1,0,"","","No 14-G, Jalan Setia Utama (Av) U13/Av, Setia Alam Seksyen U13, 40170 Shah Alam, Selangor","","Selangor"
1163,"Poliklinik Noriha",1,0,1,0,"","","No. 19, Jalan Teratai, Pju 6A, Damansara, 47400 Petaling Jaya, Selangor","","Selangor"
1164,"Klinik Mediviron (Klinik Dr.Arasa)",1,0,1,0,"","","43, Jalan Seri Baiduri Satu, Taman Seri Baiduri, Bandar Teknologi, 43500 Kajang, Selangor","","Selangor"
1165,"Klinik Sella",1,0,1,0,"","","No. 174, Persiaran Raja Muda Musa, 42000 Pelabuhan Klang, Selangor","","Selangor"
1166,"Klinik Famili Ttdi Sdn Bhd",1,0,1,0,"","","Ground Floor, Wisma Lyl, No. 12, Jalan 51A/223, 46100 Petaling Jaya, Selangor","","Selangor"
1167,"Orion Clinic",1,0,1,0,"","","A -1-3 Tamarind Square, 63000 Cyberjaya, Selangor","","Selangor"
1168,"Poliklinik Dr Azhar Dan Rakan-Rakan",1,0,1,0,"","","No. 10, Tingkat Bawah, Jalan Bedena 2/1, Taman Bedena 2, 45300 Sg Besar, Selangor","","Selangor"
1169,"Klinik Segara",1,0,1,0,"","","Unit 1.1, 1St Floor, Surian Tower, No. 1 Jalan Pju 7/3 Mutiara Damansara, 47810 Petaling Jaya, Selangor","","Selangor"
1170,"Mediklinik Mikhail",1,0,1,0,"","","7-1, Jalan Dataran Suria 15, Dataran Suria, 42300 Bandar Puncak Alam, Selangor","","Selangor"
1171,"Klinik Ttdi",1,0,1,0,"","","12A, Jalan Pjs 8/12, Dataran Mentari, 46000 Petaling Jaya, Selangor","","Selangor"
1172,"Klinik Famili Ttdi",1,0,1,0,"","","7, Jalan Sm10, Taman Sri Manja, Batu 7, Jalan Klang Lama,
46000 Petaling Jaya, Selangor","","Selangor"
1173,"Polklinik Family",1,0,1,0,"","","Ground Floor, No. 21, Jalan F U6/F, Pusat Perdagangan Subang Permai, Seksyen U6, 40150 Shah Alam, Selangor","","Selangor"
1174,"Poliklinik Dr. Azhar Dan Rakan-Rakan",1,0,1,0,"","","No.9G, Jalan Reko Sentral 9, Reko Sentral, 43000 Kajang, Selangor","","Selangor"
1175,"Klinik & Surgeri Rheya",1,0,1,0,"","","No 62, Jalan Sp8/1, Bandar Saujana Putra, 42610 Jenjarom, Selangor","","Selangor"
1176,"Klinik Sejahtera",1,0,1,0,"","","No 61, Jalan Setia Rawang 1, Taman Setia, 48000 Rawang, Selangor","","Selangor"
1177,"Klinik Ibnu Adznan",1,0,1,0,"","","Unit B3A-G, Jalan Rawang, Pusat Perniagaan Reef 2, 48000 Rawang, Selangor","","Selangor"
1178,"Klinik Pembangunan",1,0,1,0,"","","2Nd Floor, One World Hotel, First Avenue, Off Dataran Bandar Utama, 47800 Petaling Jaya, Selangor","","Selangor"
1179,"Poliklinik Dr. Azhar Dan Rakan-Rakan",1,0,1,0,"","","43-G, (Tingkat Bawah), Mahkota Residence 1, Bandar Mahkota Cheras, 43200 Cheras, Selangor","","Selangor"
1180,"Poliklinik Dan Surgeri Hata Mewah",1,0,1,0,"","","B2-G-01, Blok B Hata Square, Jalan Mewah 1/1, 68000 Pandan Mewah, Selangor","","Selangor"
1181,"Clinic K Singam Associates",1,0,1,0,"","","324, Main Road, Tanjung Sepat, 42800 Kuala Langat, Selangor","","Selangor"
1182,"Poliklinik Kumpulan City",1,0,1,0,"","","10 Jalan Pjs 11/28, Bandar Sunway Petaling Jaya 46150 Selangor","","Selangor"
1183,"Klinik Metromedic Ss15",1,0,1,0,"","","No. 78, Jalan Ss15/4D, 47500 Subang Jaya, Selangor","","Selangor"
1184,"Klinik Keluarga Dan Surgeri",1,0,1,0,"","","No. 21, Jalan Brp 7/2, Bukit Rahman Putra, 47000 Sungai Buloh, Selangor","","Selangor"
1185,"Klinik Keluarga Dan Surgeri",1,0,1,0,"","","No. 2103, Jalan 3/1, Bandar Baru Biloh, 47000 Sungai Buloh, Selangor","","Selangor"
1186,"Klinik Keluarga Dan Surgeri",1,0,1,0,"","","No. 53, Jalan Cecawi Psb 6/19A, Seksyen 6, Kota Damansara, 47810 Petaling Jaya, Selangor","","Selangor"
1187,"Qualitas Health Klinik Dr Maria",1,0,1,0,"","","No. 36, Jalan Pjs 3/46, Sri Manja Square One, Taman Sri Manja, 46000 Petaling Jaya, Selangor","","Selangor"
1188,"Klinik Kita",1,0,1,0,"","","No. 2, Jalan Impian Perdana 1, Saujana Impian, 43000 Kajang, Selangor","","Selangor"
1189,"Klinik Kita",1,0,1,0,"","","No. 20A, Jalan Suarasa 8/5, Bandar Tun Hussein Onn, 43200 Cheras, Selangor","","Selangor"
1190,"Klinik Khalifah",1,0,1,0,"","","39, Jalan Mawar 15, Dataran Mestika, Taman Mestika, 68000 Ampang, Selangor","","Selangor"
1191,"Klinik Safamedic",1,0,1,0,"","","No 15 (Gf), Jalan Jelutong 1/Ku8, Pekan Meru, 41050 Klang, Selangor","","Selangor"
1192,"Klinik Metro",1,0,1,0,"","","No. 6, Jalan Wawasan 2/21, Pusat Bandar Puchong, 47100 Puchong, Selangor","","Selangor"
1193,"Poliklinik D. Azhar Dan Rakan-Rakan",1,0,1,0,"","","No G-15, (Tingkat Bawah), Jalan Indah 3/2, Taman Puchong Indah, 47150 Puchong, Selangor","","Selangor"
1194,"Poliklinik Permai",1,0,1,0,"","","47, Jalan Usj 1/19, Usj 1, 47600 Subang Jaya, Selangor","","Selangor"
1195,"Poliklinik Dr Azhar Dan Rakan-Rakan",1,0,1,0,"","","No. 74, Ground Floor, Jalan Pekaka 8/3, Seksyen 8 Kota Damansara, 47810 Petaling Jaya, Selangor","","Selangor"
1196,"Hibari Klinik",1,0,1,0,"","","No. Lg-16B & Lg-16C, Lower Ground Floor, Citta Mall, No. 1, Jalan Pju 1A/48, Pju 1A, Ara Damansara, 47301 Petaling Jaya, Selangor","","Selangor"
1197,"Klinik Orkid",1,0,1,0,"","","No 28, Aras Bawah, Jalan Nova K U5/K, 40150 Shah Alam, Selangor","","Selangor"
1198,"Poliklinik Dr Azhar Dan Rakan-Rakan",1,0,1,0,"","","No. 3, Jalan Jernang Jaya 1, Taman Jernang Jaya, 43000 Kajang, Selangor","","Selangor"
1199,"Klinik Alam Medic",1,0,1,0,"","","G-3, Jalan Usj Sentral 1, Usj Sentral, Persiaran Subang 1, 47620 Subang Jaya, Selangor","","Selangor"
1200,"Poliklinik Dr Azhar Dan Rakan-Rakan",1,0,1,0,"","","No.11, Jalan Astana D 13/D, Pusat Niaga Astana Alam, Seksyen 13, 42300 Selangor","","Selangor"
1201,"Pusat Rawatan Impian",1,0,1,0,"","","No.17 Jalan Impian Perdana 1, Saujana Impian, 43000 Kajang, Selangor","","Selangor"
1202,"Klinik Thaqif",1,0,1,0,"","","No 22-G, Jalan Vista Valley 43500 Semenyih Selangor","","Selangor"
1203,"Bp Diagnostik",1,0,1,0,"","","3&5 Ground Floor Jln Ss 15/4E 47500 Subang Jaya Selangor","","Selangor"
1204,"Brs Medical Clinic",1,0,1,0,"","","Sunsuria Forum, C-1-01, First Floor No 1, Jalan Setia Dagang Al U13/Al Setia Alam, Seksyen U13 40170 Shah Alam Selangor","","Selangor"
1205,"Poliklinik Jayakumar",1,0,1,0,"","","No.14 Jalan Alam Jaya 15, Taman Alam Jaya, Batu 7 1/2, Jalan Cheras, 43200 Kajang, Selangor","","Selangor"
1206,"Klinik Sk Perdana",1,0,1,0,"","","1505A, Jalan Besar, Seri Kembangan, 43300 Serdang, Selangor","","Selangor"
1207,"Poliklinik An-Nisa",1,0,1,0,"","","No.25 Jalan Kesuma 3/11, Bandar Tasik Kesuma, 45700 Beranang, Selangor","","Selangor"
1208,"Tulips Clinic",1,0,1,0,"","","32A-1, Jln Pju 8/5G, Perdana Business Ctr, Bandar Damansara Perdana, 47820 Petaling Jaya, Selangor","","Selangor"
1209,"Klinik Mesra Jaya",1,0,1,0,"","","2A, Jalan Anggerik Vanilla Q31/Q, Kota Kemuning, 40460 Shah Alam, Selangor","","Selangor"
1210,"Klinik Sp Care",1,0,1,0,"","","No. 43A & 45 Jalan Gapimas 1, Laman Gapimas, 48200 Serendah, Selangor","","Selangor"
1211,"Klinik Dan Surgeri Elsa",1,0,1,0,"","","No 28-1, Jalan Lengkuas D 16/D, Seksyen 16, 40200 Shah Alam, Selangor","","Selangor"
1212,"Klinik Ravi",1,0,1,0,"","","4, Jalan Sri Sarawk 18, Taman Sri Andalas, 41200 Klang, Selangor","","Selangor"
1213,"Klinik One Medic",1,0,1,0,"","","24A, Jalan 21/19 Sea Park, 46300 Petaling Jaya, Selangor","","Selangor"
1214,"Gk Clinic",1,0,1,0,"","","I-Suite, B-Ug-23A, 2 Persiaran Multimedia I-City Seksyen 7, 4000 Shah Alam Selangor","","Selangor"
1215,"Ttmc Mab Clinic",1,0,1,0,"","","Ground	Floor,	Administration	Building,	Southern Support Zone, Klia, 64000 Sepang, Selangor","","Selangor"
1216,"U.N.I Klinik",1,0,1,0,"","","No 1G, Jalan Indah 50, Taman Medan Indah, 42500 Telok Panglima Garang, Selangor","","Selangor"
1217,"Klinik As-Salam",1,0,1,0,"","","No. 17-1(Gf), Jalan Anggerik Vanilla, Bf 31/Bf, Kota Kemuning, Seksyen 31, 40460 Shah Alam, Selangor","","Selangor"
1218,"Klinik Pusrawi",1,0,1,0,"","","Sh-11-G, Selayang 18 Jalan Persiaran 3, Dataran Templer, 68100 Batu Caves, Selangor","","Selangor"
1219,"Qualitas Health Klinik Medequine",1,0,1,0,"","","No. 11-G, Jalan Equine 1A, Taman Equine, 43300 Seri Kembangan, Selangor","","Selangor"
1220,"Klinik Adnin",1,0,1,0,"","","No. Sa 5-G, Lorong Pandan Pertama 5, Pandan Utama, 68000 Ampang, Selangor","","Selangor"
1221,"Klinik Medi Pesona",1,0,1,0,"","","No. 20, Jalan Tengku Ampuan Zabedah K/9K, Seksyen 9, 40400 Shah Alam, Selangor","","Selangor"
1222,"Klinik Alam Medic (Kelana Jaya)",1,0,1,0,"","","No. 13-G, Block 13, Pj 21, Jalan Ss 3/39, 47300 Petaling Jaya, Selangor","","Selangor"
1223,"Klinik Alam Medic",1,0,1,0,"","","B-G-18, Jalan Pju 1A/20A, Dataran Ara Damansara, Ara Damansara, 47301 Petaling Jaya, Selangor","","Selangor"
1224,"Poliklinik Grace",1,0,1,0,"","","7, Jalan Dato' Yusof Shahbuddin 28, Taman Sentosa, 41200 Klang, Selangor","","Selangor"
1225,"Md Family Clinic",1,0,1,0,"","","16-G Dataran Mutiara Jalan 7/4, Taman Serdang Jaya, 43300 Seri Kembangan, Selangor","","Selangor"
1226,"Klinik Famili Rv",1,0,1,0,"","","No. 9, Lorong Batu Nilam 34C, Bandar Bukit Tinggi 2, 41200 Klang, Selangor","","Selangor"
1227,"Klinik Sp Care",1,0,1,0,"","","No 3 & 5, Jalan Rt 8A, Taman Rawang Tin, 48000 Rawang, Selangor","","Selangor"
1228,"Klinik San Dan Surgeri",1,0,1,0,"","","No. 37-1, Jalan Pju 5/9, Dataran Sunway, Kota Damansara, 47810 Petaling Jaya, Selangor","","Selangor"
1229,"Qualitas Health Klinik Ardence",1,0,1,0,"","","52, Jalan Eco Ardence C U12/36C, Eco Ardence Seksyen U12,
40170 Shah Alam, Selangor","","Selangor"
1230,"Klinik Salam Kajang",1,0,1,0,"","","No 9, Jalan Prima Saujana 1/1A, Taman Prima Saujana, 43000 Kajang, Selangor","","Selangor"
1231,"Klinik Sairam",1,0,1,0,"","","40G, Jalan Ecohill 1/5A, Setia Ecohill, 43500 Semenyeh, Selangor","","Selangor"
1232,"Qualitas Health Poliklinik Astana Medic",1,0,1,0,"","","No 89G, Jalan Kebun Nenas 7A/Ks 8, Bandar Putera 2, Bandar Klang, 41200 Klang, Selangor","","Selangor"
1233,"Klinik Mediviron Jeram 16 Jam",1,0,1,0,"","","No. 15Gf, Jalan Dato' Tan Teng Kuey 1, Sungai Buloh, 45800 Jeram, Selangor","","Selangor"
1234,"Klinik Mediviron 23 Jam",1,0,1,0,"","","No. 101Gf, Lintang Sultan Mohamed 1B, Pusat Perdagangan Bandar Sultan Sulaiman, 42000 Port Klang, Selangor","","Selangor"
1235,"Poliklinik Dan Surgeri Dr Chaw",1,0,1,0,"","","No 14G, Jalan Pandan Indah 1/23A, Pandan Indah, 55100 Ampang, Selangor","","Selangor"
1236,"Klinik Dr. Shah",1,0,1,0,"","","Suite 901-3A, 9Th Floor, Tower 1, Menara Amfirst, Jalan Stadium, Ss 7/15, 47301 Petaling Jaya, Selangor","","Selangor"
1237,"Klinik Desaria",1,0,1,0,"","","Pk-0-03, Ground Floor, Plaza Desaria, No. 1, Jalan Desaria, Batu 18, Sg Rasau, Kg. Pulau Meranti, 47120 Puchong, Selangor","","Selangor"
1238,"Klinik Aurora",1,0,1,0,"","","R-01-21, Emira, Jalan Akuatik A 13/64A, Seksyen 13, 40100 Shah Alam, Selangor","","Selangor"
1239,"Klinik Bakti (Poliklinik & Surgeri)",1,0,1,0,"","","52, Lorong Batu Nilam 1B, Bandar Bukit Tinggi, 41200 Klang, Selangor","","Selangor"
1240,"Klinik Mediviron Salak Tinggi",1,0,1,0,"","","No. 22 Ground Floor, Jalan Merpati 2, Taman Desa Merpati, 43900 Sepang, Selangor","","Selangor"
1241,"Klinik Putih",1,0,1,0,"","","5-G, Blok B, Neo Cyber, Lingkaran Cyber Point Barat, Cyber
12, 63000 Cyberjaya, Selangor","","Selangor"
1242,"Anadia Clinic",1,0,1,0,"","","No 5-1, Jalan Elektron G U16/G, Denai Alam, 40160 Bandar Shah Alam, Selangor","","Selangor"
1243,"Klinik Dan Surgeri Lee & Jay",1,0,1,0,"","","No 9-00-00 (Ground Floor), Lorong Batu Nilam 10A, Bandar Bukit Tinggi, 41200 Klang, Selangor","","Selangor"
1244,"Klinik Medi Perdana",1,0,1,0,"","","8A, Jalan 222A, (Next To Jalan 222), Seksyen 51A, 46100 Petaling Jaya, Selangor","","Selangor"
1245,"Klinik Dr. Karim",1,0,1,0,"","","Tingkat Bawah, Wisma Komas, Lot 6, Jalan Semenyeh, 73000 Kajang. Selangor","","Selangor"
1246,"Klinik Starmedik",1,0,1,0,"","","No 79, Jalan 1/3, Sek 1, Bandar Teknologi Kajang, 43500 Semenyih, Selangor","","Selangor"
1247,"Klinik Julie",1,0,1,0,"","","No. 9, Ground Floor, Jalan Usj 21/10, Uep Subang Jaya, 47630 Subang Jaya, Selangor","","Selangor"
1248,"Poliklinik Vista",1,0,1,0,"","","No 45-G, Jalan Eco Ardence D U12/36D, Eco Ardence Seksyen U12, 40170 Shah Alam, Selangor","","Selangor"
1249,"Klinik Mediviron, Pelangi Damansara",1,0,1,0,"","","A-G-9, Blok A, Pusat Perdagangan Pelangi, Pelangi Damansara Pju 6, Persiaran Surian, 47800 Petaling Jaya, Selangor","","Selangor"
1250,"Klinik Danial",1,0,1,0,"","","No. 5-1, Jalan Selasih J U12/J, Taman Cahaya Alam, 40170 Shah Alam, Selangor","","Selangor"
1251,"Poliklinik Medi-Nur",1,0,1,0,"","","No. 22, Jalan Pu 7/3, Pusat Bandar Puchong Utama, 47100 Puchong, Selangor","","Selangor"
1252,"Klinik Mediviron",1,0,1,0,"","","Lot 1237, No. 10, Batu 8, Jalan Bukit Kemuning, 42450 Shah Alam, Selangor","","Selangor"
1253,"Klinik Surian",1,0,1,0,"","","No. 38, Jalan Pju 5/8, Dataran Sunway, Kota Damansara, 47810 Petaling Jaya, Selangor","","Selangor"
1254,"Poliklinik Medimax",1,0,1,0,"","","No. 944, Ground Floor, Jalan 17/38, Happy Garden, 46400 Petaling Jaya, Selangor","","Selangor"
1255,"Klinik Nur Qaseh",1,0,1,0,"","","No 37, Jalan Br2, Taman Bunga Raya, Bandar Baru Salak Tinggi, 43900 Sepang, Selangor","","Selangor"
1256,"Poliklinik Nur Fatimah",1,0,1,0,"","","No. 141-G, Jalan Lu 2/2, Taman Langat Utama, Bukit Changgang, 42700 Banting, Selangor","","Selangor"
1257,"Ohana Mediclinic",1,0,1,0,"","","Block 4805-0-1, Jalan Perdana, Cbd Perdana 2, 63000 Cyberjaya, Selangor","","Selangor"
1258,"Klinik Razana",1,0,1,0,"","","No. 56, Jalan Renang 13/26, Seksyen 13, Tadisma Business Park, 40100 Shah Alam, Selangor","","Selangor"
1259,"Klinik As-Salam 24 Jam",1,0,1,0,"","","No.29-1 (Gf), Jalan Ecohill 1/5B, Setia Ecohill, 43500 Mukim Semenyih, Selangor","","Selangor"
1260,"Klinik Dr Suraya",1,0,1,0,"","","No. 17, Jalan 3/69, Seksyen 3, 43650 Bandar Baru Bangi, Selangor","","Selangor"
1261,"Klinik Medica",1,0,1,0,"","","B Atas, 1St Floor, Lot 728, Air Kuning, Jalan Sungai Rasah, Padang Jawa, 40200 Shah Alam, Selangor","","Selangor"
1262,"Klinik Mediviron Setia Alam",1,0,1,0,"","","No. 15-1-2, Jalan Setia Prima (R) U13/R, Setia Alam Seksyen U13, 40170 Shah Alam, Selangor","","Selangor"
1263,"Qualitas Health Klinik Puncak Alam",1,0,1,0,"","","No 36-G Jalan Eco Grandeur 1/9A Eco Grandeur, Bandar Puncak Alam, 42300 Bandar Puncak Alam, Selangor","","Selangor"
1264,"Klinik Mediviron Pacific Place",1,0,1,0,"","","E-1-5, Pacific Place Commercial Centre, Jalan Pju 1A/4, 47301 Petaling Jaya, Selangor","","Selangor"
1265,"Medibee Clinic",1,0,1,0,"","","B-02 & B-03, Blok B, Jalan Gc 3, Glomac Cyberjaya, 63000 Cyberjaya, Selangor","","Selangor"
1266,"Klinik Eco Medic",1,0,1,0,"","","No 46-G, Jln Eco Grandeur 1/8A, Eco Grandeur, 42300 Bandar Puncak Alam, Selangor","","Selangor"
1267,"Klinik Mediviron Bandar Botanic",1,0,1,0,"","","No. 45, Jalan Mahigani 5/Ks7, Bandar Botanic, 41200 Klang, Selangor","","Selangor"
1268,"Klinik Sp Care",1,0,1,0,"","","4G & 5G, Jalan Helikonia, Pusat Perniagaan Helikonia, Sungai Choh, 48000 Rawang, Selangor","","Selangor"
1269,"Klinik Sp Care",1,0,1,0,"","","No. 9-G, Jalan Pju 5/20E, The Strand Damansara, Kota Damansara, 47810 Petaling Jaya, Selangor","","Selangor"
1270,"Klinik Mediviron (Dr. Vijayan & Rakan-Rakan)",1,0,1,0,"","","G-12, Jalan Prima Sg 1, Taman Prima Sri Gombak, 68100 Batu Caves, Selangor","","Selangor"
1271,"My Health Clinic Saujana Putra",1,0,1,0,"","","No. 2, Gf, Jalan Sp 5/2, Pusat Perdagangan Bsp, Bandar Saujana Putra, 42610 Jenjarom, Selangor","","Selangor"
1272,"Poliklinik Dr. Azhar Dan Rakan-Rakan",1,0,1,0,"","","No 5, Jalan Gp 2A, Tmn Gombak Permai Batu - Taman Gombak Permai, 61800 Batu Caves, Selangor","","Selangor"
1273,"Klinik Glenmarie",1,0,1,0,"","","27, Jalan Peniaga U1/34, Glenmarie Industrial Park, 40100 Shah Alam, Selangor","","Selangor"
1274,"Wellness Medicare",1,0,1,0,"","","No. 3, Jalan Seri Sarawak 21, Taman Sri Andalas, 41200 Klang, Selangor","","Selangor"
1275,"Klinik Oasis",1,0,1,0,"","","50-G, Jalan Eco Santuari 8/2B, Eco Santuari, 42500 Telok Panglima Garang, Selangor","","Selangor"
1276,"Klinik Oasis",1,0,1,0,"","","No. 42G & 42A-G, Jalan Eco Grandeur 1/9A, Bandar Puncak Alam, 42300 Puncak Alam, Selangor","","Selangor"
1277,"Klinik Oasis",1,0,1,0,"","","52, Jalan Othman (1/14), 46000 Petaling Jaya, Selangor","","Selangor"
1278,"Klinik Metro",1,0,1,0,"","","No. 21, Ground Floor, Jalan Ungu U9/19, Seksyen U9, Sunway Kayangan, 40150 Shah Alam, Selangor","","Selangor"
1279,"Southville City Clinic",1,0,1,0,"","","Blk C-G-28, Savanna Lifesyle Shop, Jalan Bbls 2, Bandar Baru Lembah Selatan, 43800 Dengkil, Selangor","","Selangor"
1280,"Klinik Ong",1,0,1,0,"","","No. 19, Jalan Rodat 1, Bukit Raja, 41050 Klang, Selangor","","Selangor"
1281,"Poliklinik Qms Dengkil",1,0,1,0,"","","No 13 (Tingkat Bawah), Jalan Seri Delima 1, Taman Seri Delima, 43800 Dengkil, Selangor","","Selangor"
1282,"Klinik Amcen",1,0,1,0,"","","1-47, Glomac Centro Jalan Teratai Pju 6A Mukim Pekan Kayu Ara 47400 Petaling Jaya, Selangor","","Selangor"
